1173	973
2615	758
364	3119
4786	4362
400	97
1895	287
4788	4944
398	1238
1854	2807
3226	3022
4803	4741
2553	519
4877	4058
4628	4865
4383	4266
98	28
430	227
1838	504
573	4832
5178	986
3244	3995
703	4993
3805	3783
938	372
3453	1944
1964	1223
1166	601
3094	2725
105	1160
1387	800
1967	663
3312	4374
886	442
2349	1568
3927	3495
2682	431
2773	4317
2265	2672
2935	1752
2333	1441
4588	2420
3940	1462
467	726
5065	2175
3027	2318
299	3852
1162	3667
1092	2559
4411	3936
3834	5101
933	3289
599	783
424	1210
766	4861
2966	1122
114	41
1453	2242
3264	3048
1494	2935
1441	4676
989	4927
1263	3972
1427	4299
4001	4344
739	1055
2341	4895
3731	4502
3769	4384
184	4079
3071	3866
825	388
332	645
371	1976
2132	886
2589	1566
2484	4177
1346	3483
2012	1351
3717	2511
3696	1559
402	2423
3004	1215
1132	2733
718	502
5266	1423
3461	4620
2193	4216
2612	1905
4250	1307
2024	619
2294	2929
3396	1229
407	3296
2343	3036
1091	4848
605	308
824	430
3486	3678
810	589
87	264
4328	4366
1074	2038
2079	3514
1296	977
1151	295
4593	4765
4512	2575
2555	528
2697	2311
2824	1741
1002	2386
3103	4935
716	741
489	4435
325	315
4087	4692
5124	4111
1251	2508
3135	3821
1428	2785
4336	2888
997	171
12	87
2482	2180
74	918
841	262
1078	4103
2370	2777
2723	4782
4117	4586
3764	3848
3950	4806
2670	2063
1088	205
3810	4008
1209	1745
5091	5001
2297	4656
104	241
1753	1755
4040	2739
622	2834
1666	2999
2286	2944
1958	2291
535	4876
3804	2853
4600	3905
5290	2927
651	1553
1863	1109
3370	4485
1388	1558
2435	2991
131	351
67	480
1287	2250
471	329
2775	2394
3189	2195
4446	3688
431	1346
637	2662
2885	2436
227	2464
2823	4471
5260	4378
4482	2544
939	1697
2093	4274
4746	4484
1865	523
2167	2613
1018	1563
3352	3907
3270	1782
350	1623
498	1518
4428	2324
4148	4590
1241	2442
1219	222
2649	2014
3444	4049
3003	2529
2030	1432
4558	4831
896	5068
86	2667
2402	2718
649	4908
352	2516
700	57
2090	2997
1129	4474
684	2088
1916	763
1264	1978
4548	3287
3342	1560
1127	2298
1778	1251
2223	3493
2027	2150
4960	4946
3545	3641
434	2445
2393	4788
679	494
226	855
1096	998
1495	1661
675	3560
2978	4732
3791	4406
1111	1374
389	2895
4209	3935
1783	420
3832	1015
437	62
3155	3727
4278	3812
1152	4365
1189	482
2445	911
3302	2717
802	1326
2820	2255
809	1349
4180	3752
136	549
1857	1731
1989	3201
145	1936
4052	3173
4363	2536
2136	3306
4323	3981
1682	2105
3674	3237
3582	4211
4147	1057
1732	604
3037	1657
764	614
583	1830
1109	200
3723	4200
2793	2093
3084	2036
3429	3819
3366	2057
2280	120
2303	4871
1217	1399
1861	4511
1172	1580
198	125
590	488
4243	3697
2188	384
673	459
2324	2185
3295	3615
2224	418
411	577
3046	1970
5245	3927
3592	2960
1930	4157
2311	3987
754	1148
771	1052
3601	4083
2470	3135
608	877
2886	1253
1455	1157
1339	3747
2575	3833
5279	417
1414	1246
138	304
3658	2087
4736	3796
1001	1929
1511	695
2142	2965
3058	2878
3371	4933
2187	2947
3557	3714
1280	3696
2679	3663
3252	2424
3655	1669
1568	2600
3124	2685
3149	4122
2395	915
2449	1362
1864	2382
3643	3888
2635	1836
4379	3742
2141	1126
3395	2207
1963	1092
290	186
2305	1299
345	3072
1949	2257
1880	2761
613	1797
3718	3952
3369	3253
383	2621
1051	285
4925	4301
143	163
5203	3718
688	282
1948	2310
3265	4270
1465	1587
3785	2456
1432	3607
804	4537
2301	945
2005	3837
1809	478
4114	2244
1662	1295
3414	2198
4047	1309
3787	3205
614	86
1840	1853
2429	1200
827	2840
3154	1066
1381	2558
5249	4160
2632	2683
4064	3597
2997	2165
4124	3800
280	360
30	78
1138	3032
3169	4341
4722	4394
2743	2735
961	3270
2771	2495
3979	2139
2389	5118
3806	1616
1041	491
2883	2321
3512	5116
1317	1001
515	470
634	145
1197	3835
4081	4143
1281	559
5176	3403
1762	2151
242	37
2406	3817
5017	4718
4009	1516
384	1261
1193	1532
168	133
3857	4071
78	289
3109	1674
3016	4073
3269	4128
2704	1064
2114	2443
776	3433
1380	2926
1283	85
2375	2489
941	1154
621	660
1087	322
3563	3517
2551	1124
3521	1683
3470	5039
1062	3741
1302	2116
2466	3391
1978	1961
2235	948
1112	1343
5115	3585
76	18
4478	566
1242	4833
3174	3175
373	437
2996	4116
549	2759
4896	2365
951	3239
5247	3971
1422	2681
2323	772
132	1937
3999	4152
4858	4452
1879	3405
4447	3894
3202	3798
186	1916
103	202
1692	2419
94	1590
3291	3232
5194	4412
205	543
3303	4075
4385	1129
952	1338
1395	1958
3820	3484
570	1641
607	1880
43	555
2756	99
1595	3020
1714	958
1259	338
3432	3658
2249	1777
473	974
1326	1273
1802	1480
3207	586
3491	4066
2272	3370
531	464
3422	1825
3771	4753
1651	2017
1433	1640
3516	4819
458	729
1491	1032
109	939
1284	1464
1389	447
328	1787
1672	3061
5110	3435
1942	3887
4265	3248
447	45
4923	4922
1295	2374
2960	4069
2251	4640
1907	2271
4872	4607
1630	1923
1576	1236
287	212
4951	3496
1537	3190
195	182
4554	4579
293	1912
880	630
1130	3244
1943	4797
3107	4363
1163	1164
2374	4810
206	162
261	4224
1426	2836
1368	1447
150	407
4232	2768
3018	570
905	1010
5272	1634
4307	4663
54	217
2618	2784
4063	2682
4822	3567
2598	3221
2048	2360
2317	1889
4351	2089
1186	1016
425	3087
2290	2577
1771	1746
3286	1389
3080	787
1303	2062
499	1045
1561	4771
847	1143
3086	4155
3604	3574
468	2090
100	441
5185	5102
1971	4304
4288	3416
3214	1359
207	49
3165	3046
491	124
237	2013
3597	3146
5230	3213
1309	1969
988	503
3875	4524
220	389
1192	436
3012	2549
4237	2037
3347	1216
829	3464
1060	371
3629	4255
32	42
687	1418
4717	2674
4097	4556
2630	1327
712	132
3903	4756
3284	2679
2718	3003
3981	3630
2209	2426
2550	1556
2117	1409
1679	2494
5100	4966
2197	648
5284	3131
2102	2323
1614	851
3287	3124
1102	2131
4167	1554
1552	1220
4644	1473
4000	994
1951	2351
1344	795
1417	1713
2629	3251
2204	1535
2216	1785
204	354
308	251
1758	1607
2437	1174
2361	1985
3098	2065
3884	1625
2923	1252
3520	818
1239	147
592	3520
3758	769
1869	1440
1631	2844
3598	3916
784	4350
1889	535
691	4106
2376	699
4538	3645
2201	4679
2020	4553
3929	4020
189	2331
3449	2972
163	2670
4162	3855
1136	4929
1782	1967
811	806
791	4335
1486	233
540	1039
1687	3099
4453	4280
552	267
1811	1324
4768	4134
2563	3339
745	3706
4153	3448
695	1006
4979	3140
4518	3924
90	1263
381	1205
1006	2154
2476	2908
1972	2571
2162	1304
1226	1355
300	3919
48	1085
1155	679
273	1858
3928	3731
3213	3166
2696	2005
854	2760
456	74
3528	2469
4829	2507
3322	3728
1829	446
3394	4245
258	1292
930	1209
4465	2550
4399	4811
1238	301
3134	828
5281	2457
1015	1539
146	1883
3192	1545
1165	3291
1401	618
4	7
2066	4035
3325	2285
415	656
577	36
546	405
755	3540
3675	4707
1986	3986
975	3556
2579	484
751	5117
615	708
1770	406
618	1433
3649	3518
3775	3360
1467	653
2908	3117
4557	4709
2661	3702
2501	1437
2456	3510
1458	2158
2485	3725
2031	2700
75	3023
2752	2941
4645	4596
2875	2393
794	2072
2515	1614
2855	4285
2083	2627
2742	3478
1292	633
759	5009
710	770
2113	5041
843	347
1901	2722
1105	2969
5248	4036
3176	1926
417	2546
4458	4891
1393	2742
2387	1624
3752	1662
2074	2350
5198	3093
3825	3541
2489	4617
215	170
3198	1191
2846	836
1801	1248
2127	381
4205	3874
1993	1644
3050	1394
521	3612
1915	1892
3837	4396
1695	2380
3404	2673
1262	3171
5213	2243
4051	2793
2577	3831
245	26
2078	1921
3282	767
2151	4131
3682	2801
2377	2608
1033	2068
1627	3128
3	2
166	83
2320	4340
4756	4334
139	520
3961	2845
4820	5094
2016	1222
3292	4945
3346	4333
1650	4298
1412	1018
1311	969
4390	1761
2689	2729
3328	3460
5077	4142
1975	753
209	269
1912	1373
2684	1128
3417	3661
4094	2887
1842	682
898	383
3540	3353
4514	3634
1394	1478
1420	1832
4312	5040
701	723
64	73
4589	2137
733	190
3089	3357
4625	782
2092	1384
1565	784
3720	3474
694	871
1347	1900
2053	1919
2785	1368
2125	4675
1512	1722
4935	4909
3130	2913
2603	3758
4304	4367
3586	920
2291	3410
3881	2968
97	1189
589	606
2356	5069
2153	2284
1603	1996
2627	592
785	732
3407	2805
950	1007
2355	1733
2392	2155
4778	2319
344	152
2379	1438
55	1062
423	738
3297	3610
231	128
2624	4354
2499	302
2174	3069
2859	659
3490	581
3962	4256
4712	2996
1229	140
1353	3095
3218	4205
4503	2553
2673	3777
2200	2839
4666	4789
413	3976
4175	1382
2191	2213
4831	4862
4573	4705
4959	3932
3187	3045
4055	4108
5276	3453
127	654
2916	2588
5175	4915
3754	3530
3662	2022
3221	2076
2527	4242
4950	2046
338	4892
2956	4195
3234	3116
2711	1097
3774	1546
4559	2021
3382	1242
5196	2227
1588	2173
509	3176
2312	1592
2799	2112
971	2235
2545	1743
3900	1711
3906	4144
545	1871
1796	2455
4662	3586
4543	3604
2519	2831
2071	1300
2075	76
3319	5119
1443	996
669	1965
5069	4174
3891	3815
868	2247
2017	4080
2245	1633
1608	2041
3756	2730
542	910
761	1750
3757	4096
191	93
4110	964
3304	463
895	3040
3472	4666
346	419
5297	3693
243	88
2314	4834
427	493
4397	4081
1968	657
1334	588
4213	4490
4753	4018
72	1185
246	1767
1187	2706
2111	799
723	1555
1839	1172
566	4667
681	1530
311	3091
4100	4757
2383	2890
1737	2483
2396	3115
3673	1467
2126	913
923	3114
889	1774
3387	3938
1585	2572
817	1561
4076	2686
3739	3267
63	112
4412	2143
5093	3094
508	562
2365	4110
2270	2035
2166	4092
2295	1232
2145	3973
4062	3512
1249	824
1464	1882
1224	353
2580	1450
485	465
5258	4691
3765	4498
35	199
3183	2799
110	154
2626	3073
729	2485
201	1107
5105	2952
2036	366
748	453
1556	3679
1481	869
1894	4313
1970	2894
3139	4665
4276	495
4585	4425
767	111
974	223
1536	921
902	766
1939	3293
5306	3975
3128	3724
1611	1523
3933	3865
1125	3079
737	378
1504	2925
1786	2744
2310	2618
5225	4121
2186	1134
4093	3735
38	33
4248	1053
2543	2849
770	2034
3498	2100
4427	4914
2386	1913
4866	5096
1962	2018
2453	59
360	669
1886	2652
2741	4423
1363	1023
1108	1872
3436	4159
3613	3508
565	2220
627	4941
1437	4014
1067	2177
2248	4879
1470	1570
1285	1789
2751	2606
221	243
4763	3720
728	1491
27	1141
1055	1571
309	2560
3841	2723
522	1911
2381	1239
3567	4250
2475	1207
1269	4919
51	1597
3692	3640
2077	1604
1567	1695
1228	578
70	39
5265	4767
1553	879
2309	4509
10	4715
2015	899
1356	925
2659	1302
412	92
4056	3407
3144	3666
2418	810
1937	2601
1961	1878
4394	1152
1118	1167
1498	4409
721	100
1367	2850
2687	357
5269	4117
2874	3526
4281	2710
1084	988
2061	2643
2492	1247
2038	335
1214	605
1725	2901
1557	1551
1541	1452
1369	1588
1318	4457
2839	4001
1668	808
1736	946
3917	3352
1645	859
1745	4734
3002	3261
4487	3849
1073	3910
2120	4472
416	2754
591	1991
5063	2136
2013	1852
122	1497
1787	2780
1877	1369
2229	1869
940	5058
2981	4761
4724	3294
3115	3492
2520	1720
1953	1041
3180	2011
4233	2598
3618	2240
1875	4345
2939	2204
2144	4191
2573	791
3354	4708
3554	3164
1632	284
2522	1984
2514	2233
4747	2923
3430	1749
2609	521
405	452
3104	5084
2065	2872
1255	4048
2861	4589
3637	3843
4667	3744
510	4921
682	600
