3433	2214
584	987
3336	3609
308	1758
116	575
1356	1193
3161	1728
110	462
5144	105
2572	8
3563	1145
922	432
284	27
1949	19
101	1527
1821	59
3066	1032
2774	295
5233	725
2047	346
3067	34
3582	1823
169	889
1262	188
602	93
1172	983
795	463
1965	145
2605	1211
2416	539
1272	638
1923	780
750	29
241	763
398	523
1102	964
693	234
663	448
64	111
175	503
2725	418
1772	629
801	2701
256	178
810	2635
2252	717
353	1861
1308	2
64	400
625	354
2180	300
255	751
2288	57
802	4021
787	911
854	0
1755	10
789	787
256	373
1048	53
558	1078
3022	84
1194	738
1162	994
3538	871
675	33
639	1339
185	424
3496	3615
712	93
707	2378
1906	5
736	2338
975	1648
205	137
625	482
2811	135
916	242
720	595
2028	290
946	26
2836	1430
1325	632
584	1441
1365	169
3816	3756
1576	1
2196	132
28	1174
575	720
145	1573
1254	480
380	173
3463	24
3004	768
1128	369
52	744
1218	116
185	943
1417	196
820	524
926	900
156	3
1242	190
63	207
1578	10
3249	4526
604	143
340	1921
195	101
263	166
996	118
1795	442
1465	160
1202	25
4634	2305
166	2051
523	3487
2934	153
1903	193
877	881
1545	648
531	766
3662	146
316	1159
2689	1433
1218	760
1008	957
186	4857
591	86
88	350
188	1535
334	177
424	44
320	259
189	332
2139	80
341	189
4607	273
27	845
2276	2792
1215	2017
1689	35
1060	1751
110	200
394	42
2807	607
716	630
2823	521
169	337
4233	196
1806	384
2058	1990
603	123
2546	2190
85	27
172	151
840	187
685	7
622	132
2213	73
2790	268
344	228
1238	745
1354	1648
648	1847
688	56
199	2567
276	573
524	2454
4229	1584
321	1306
562	667
1559	32
278	443
2128	426
1608	5
3145	46
932	53
1054	3548
204	4501
377	694
3655	3902
4901	172
666	1060
488	516
176	448
1446	437
73	236
433	3
2901	1856
136	2420
2353	266
462	1838
1621	930
1971	154
475	3182
1727	490
560	168
2207	271
555	78
2961	1016
373	16
1954	207
557	2808
714	955
2043	2738
345	351
1325	2024
116	8
357	1484
1095	410
151	337
3511	2958
288	561
3170	3441
997	487
382	1173
975	1735
2078	2922
1114	42
809	2
50	3895
20	76
1101	1393
1937	2727
2012	621
67	1009
3734	1192
179	515
1222	1218
537	484
1854	409
1224	0
282	595
1233	10
260	212
722	104
728	213
993	866
196	3360
1789	665
15	3643
812	1167
239	1212
2023	510
1622	3136
671	904
71	1599
2502	28
4344	204
1298	220
2097	139
905	532
265	87
1689	892
224	1948
3258	250
2339	0
613	292
2458	2750
1102	1896
2925	35
815	107
1037	1174
668	2146
91	75
1442	1598
941	38
3442	560
306	381
602	2157
1880	47
91	443
1959	409
791	621
111	98
2589	4
440	749
3966	274
349	447
2426	2233
1252	1398
4597	426
116	760
379	443
2115	2132
2945	6
1194	928
1544	1098
909	113
2492	688
177	586
4223	15
991	201
320	175
363	797
2440	164
2118	432
102	785
91	385
1378	926
117	516
946	1294
4473	292
358	77
1639	10
1899	1407
379	308
450	300
2460	1435
3182	665
335	192
2241	4078
1163	510
25	170
142	605
1642	148
480	70
2675	853
755	416
2682	1510
2586	398
1909	17
116	33
1401	852
547	14
3354	1406
2972	1749
699	447
1576	0
3734	204
3546	3115
334	655
1465	97
524	266
859	499
835	1790
324	526
1554	250
945	28
2378	2059
1210	433
2526	1459
1355	786
1489	22
449	27
2098	47
718	44
3167	55
580	314
782	1245
4464	30
514	1283
546	842
169	2
1303	593
1884	2209
96	162
2297	158
2503	910
4368	827
1124	7
600	828
716	614
1326	1313
3351	308
1210	21
1048	3854
431	24
337	233
1515	489
52	1751
1521	1535
400	4
803	1146
38	3206
1484	20
3121	569
2550	1838
1527	253
1513	626
829	183
2451	186
1940	4
3382	24
3598	466
247	109
511	1
2535	1245
821	2509
804	84
2146	1066
36	2395
1116	480
1462	197
93	850
1266	828
1277	1177
1250	1799
915	1076
751	693
773	340
1528	347
73	1421
29	750
1418	169
737	110
2357	56
169	598
496	900
75	1350
933	4048
968	1073
343	3438
66	4134
446	95
3168	2872
1443	1179
1952	1507
953	897
168	267
75	4232
503	262
1172	959
2366	439
746	12
663	2143
284	494
1756	28
415	19
44	1509
9	166
3777	378
1693	837
2082	586
38	1215
408	2240
2723	2929
530	921
20	648
128	927
317	1752
2742	3329
2004	1916
315	351
1345	717
605	2620
105	1608
237	745
107	350
1515	1627
1577	268
1155	441
1382	1050
541	1274
404	724
33	751
887	476
2373	7
742	598
3069	1349
225	34
2132	654
36	310
50	2220
1216	1639
236	75
67	2048
598	543
1145	153
1415	51
5195	1623
1609	2947
4979	211
1993	68
468	952
3995	293
2325	1225
3771	295
2408	1113
1789	882
216	114
2385	654
801	1928
1239	122
5254	420
3318	307
340	1063
1971	56
1317	2520
2374	1241
1489	2756
2136	10
599	1455
1882	291
1982	321
1001	500
2238	119
36	777
965	0
2588	10
1201	200
358	175
1011	994
3709	3117
1152	81
718	810
2138	327
770	315
15	700
4871	475
1279	21
2996	2271
221	151
117	381
1029	563
733	169
2651	1414
1877	84
4254	215
1305	89
1974	160
325	317
102	105
207	29
951	2761
1051	719
1980	2156
122	66
830	4569
2217	544
97	2729
267	397
560	3442
820	160
2772	729
12	371
2190	446
410	75
909	104
591	1044
401	208
252	31
1068	402
1203	14
1484	28
135	1966
2901	34
455	921
218	1668
3462	64
1408	480
1359	161
135	1205
2193	3475
271	2462
1537	653
1427	40
3970	1206
444	1
221	412
1071	978
375	3944
1380	4394
477	67
716	124
1741	68
711	46
1233	214
875	1215
73	288
1343	1668
723	230
79	591
1139	972
1506	83
1285	187
118	73
619	577
416	765
92	3936
234	576
4064	6
82	813
202	638
296	1113
843	203
1291	0
1651	1638
740	145
2519	3149
1144	124
217	2319
1371	109
3271	467
117	236
179	1312
133	1417
123	1013
239	3034
256	619
45	511
3167	3904
1657	1416
25	344
1461	19
1992	194
142	491
742	75
854	361
461	407
1095	854
1541	498
374	841
1655	63
985	1209
58	1185
604	84
566	388
363	325
872	347
181	1982
1793	1839
350	633
120	2615
107	2410
959	944
1696	441
804	2552
199	94
1282	3852
1602	26
2960	454
358	349
146	4204
86	1032
1154	1774
875	1586
2759	1242
964	1878
418	4067
505	2585
233	1225
2645	340
999	38
834	4802
383	797
622	326
1241	736
1309	2451
942	272
1851	2388
266	690
1700	480
1743	938
44	664
387	848
3646	2575
592	745
1539	276
694	3564
608	12
3260	2159
2785	3
1805	19
931	694
146	4828
317	325
1196	72
774	2422
378	241
1834	3
1306	321
3280	2450
2054	2
1976	1183
2462	2207
1878	1651
961	514
113	1161
1067	1217
517	954
2512	11
1865	1554
2129	2658
1201	501
3152	191
1602	392
330	4705
569	1945
2327	400
86	290
2780	2273
1052	2891
4100	1395
3223	1146
2033	2923
1535	1119
1803	15
3258	802
3545	2038
2358	2063
1863	778
24	194
74	277
2402	137
252	1387
38	5048
1597	464
2355	19
155	2017
2119	3545
4541	64
1651	1721
1782	84
808	708
351	1255
4135	0
1240	13
524	565
483	634
194	1854
3118	14
326	1109
1131	3096
348	278
120	1920
881	833
344	1212
408	833
37	617
135	2504
2921	1999
1288	922
449	251
2088	17
1506	125
1303	3758
2012	567
1182	14
2246	2807
1332	192
2777	2742
4469	90
1609	663
819	0
12	2624
1337	2435
750	1403
1001	13
2736	1227
112	2015
967	220
4591	287
1806	651
180	633
1083	5066
346	2241
936	200
2743	23
723	176
267	2361
1115	270
1657	188
1285	1607
543	739
924	266
2122	236
157	2022
1365	3498
91	109
1167	135
223	4149
1429	945
2693	5
2053	234
1374	203
2039	68
2518	1
385	73
1331	58
4216	493
380	107
201	412
2598	510
1708	2455
1308	19
135	812
920	1763
152	33
339	121
599	1872
671	653
931	602
562	68
198	110
1732	574
1792	1610
1591	134
1053	101
3024	529
1914	60
746	2586
3519	136
1403	325
1154	738
173	1074
1681	409
1950	2221
2523	9
418	646
12	133
3140	1098
246	4948
3268	31
2895	2997
824	89
2909	2032
2485	14
815	235
1231	0
650	1436
2026	126
1461	1337
413	5
378	428
3285	5
1462	835
405	437
442	1159
1622	59
3560	283
1420	343
578	190
2714	997
292	262
66	2021
778	46
637	822
1918	2770
1954	30
1763	2095
501	1646
1576	3117
98	1621
2071	249
810	3580
1541	868
87	750
181	80
1345	883
1854	324
660	162
638	290
263	81
246	746
239	3649
556	187
612	461
3142	2244
1372	117
2860	71
2982	307
536	40
1244	185
1304	259
107	2099
29	513
3038	17
263	142
1315	46
529	2298
986	304
505	313
824	1344
4150	2417
1145	59
1498	510
885	1638
1071	249
633	446
282	248
262	990
1101	7
1716	4397
655	58
4116	2979
74	375
3745	11
2110	227
990	193
3448	193
3130	3
2423	2068
318	3
3424	435
357	499
2952	739
2170	804
3438	4157
2772	2316
785	1895
1886	614
1033	614
682	243
228	187
54	226
364	349
1232	85
693	1496
499	122
1389	1212
301	402
1712	1281
1194	402
58	138
74	189
2689	18
15	873
3820	571
73	2949
3258	21
165	1615
883	588
475	23
763	336
1415	154
3365	3639
418	1910
2087	1148
809	1947
810	1081
3531	217
483	995
393	1934
1374	409
296	165
219	446
1763	1267
536	1041
1785	114
816	84
762	506
171	276
1155	327
1294	2002
637	534
2131	677
805	16
867	154
109	121
931	559
791	1188
683	1150
578	35
555	3671
2084	40
2531	828
3602	48
1309	7
694	2406
1171	1062
50	1456
644	56
91	1914
43	412
3079	2789
16	182
2516	2141
338	174
2239	2543
1143	932
3081	1766
136	3594
776	691
2554	26
370	497
398	44
641	23
3274	1194
457	370
12	177
1803	28
1213	53
158	74
381	58
522	30
1221	2027
1920	347
1685	211
3328	3957
264	228
2272	86
279	1440
3041	473
583	529
1729	4
133	727
120	4411
107	998
975	307
3222	1668
1686	603
1705	406
496	279
599	1883
686	335
1408	690
1884	3971
946	2153
1155	1098
3133	386
4028	3634
360	990
781	1435
521	952
2728	1179
94	39
1368	3592
2482	359
2084	68
472	368
241	1908
1887	19
1243	638
168	3
2616	697
225	171
582	603
3205	2988
204	1106
570	826
791	1080
547	62
1343	2185
339	430
131	89
3818	2049
455	247
108	158
2124	140
5153	155
2600	95
1099	51
2830	487
776	1713
1753	29
3336	729
121	212
1556	66
455	564
583	736
1299	800
1193	1356
2864	918
175	432
2721	1873
348	94
12	2586
1405	233
16	360
384	275
1120	81
1153	36
1157	1080
751	670
1813	1970
2531	1831
1110	465
1640	11
284	33
405	2047
1835	10
3398	26
826	60
52	723
206	605
2694	2182
821	58
394	3021
594	734
778	639
841	213
269	2314
1076	408
3623	2020
3162	2941
44	167
722	3011
1912	2635
82	2855
1623	5195
4585	2043
1420	26
935	2
386	1816
282	798
171	119
2116	2803
3014	159
961	1435
2270	183
479	253
345	68
2167	3212
1522	314
257	513
98	53
732	23
150	3919
203	10
1492	1510
4359	218
1749	115
131	2
954	755
1396	738
113	1202
563	180
1596	4189
27	277
1715	799
932	1987
1181	664
128	3764
1358	581
520	3
358	691
351	210
1326	161
1365	105
550	711
348	1218
685	127
594	3294
82	256
651	17
673	2431
894	68
111	333
2563	1777
302	1276
440	138
118	769
540	96
387	1037
823	793
632	1031
2359	5
2041	614
717	975
689	1812
921	407
408	1097
482	83
804	780
3509	444
117	1498
524	361
2739	253
821	2293
663	295
2721	64
172	2413
1563	3004
3118	274
1803	31
1206	131
391	2431
3449	168
3298	961
3731	255
227	3335
1549	132
881	571
1974	780
157	617
899	528
78	544
3387	2046
145	726
1248	12
1651	885
135	3018
697	1635
1076	971
2283	3201
1706	2570
204	663
967	1032
354	88
1079	55
1339	1129
746	185
192	612
5169	55
138	1281
3287	2839
2290	793
548	1087
1364	498
219	666
399	4035
729	457
236	20
1411	5
1000	108
2805	132
843	719
928	797
137	127
3040	2107
966	53
2657	1238
4052	336
393	364
718	134
302	1507
629	544
1351	408
24	180
1038	614
1726	978
618	267
3279	136
278	622
2616	2185
1792	213
12	583
1246	103
594	215
137	195
800	457
4174	410
3472	2205
483	45
882	1299
1591	908
1261	2037
625	84
1070	1163
907	1022
1378	148
770	853
49	1029
1042	1836
930	304
184	559
1380	162
66	362
74	158
2022	1207
1111	135
773	3501
3042	136
82	917
3327	204
855	2130
1597	53
753	56
1084	28
125	2398
3242	399
1449	1999
4622	802
1311	23
765	327
1510	454
2891	1
755	434
965	30
1909	18
1187	117
3889	3572
472	2704
453	1528
86	108
1131	1006
493	238
733	1436
1579	23
1065	1620
346	137
42	907
984	4227
1532	33
3736	8
3045	3628
2335	17
3099	1008
450	2641
1877	604
817	51
82	1332
698	1797
1904	28
599	187
3176	828
1930	1
617	358
586	394
4650	1083
1948	392
581	1401
4073	892
498	1007
495	727
645	1225
115	1275
2406	1501
196	5016
2311	186
1363	83
356	502
2735	13
809	1454
320	163
783	4810
1677	1087
1738	1911
1458	9
549	114
691	520
3921	3357
1213	134
825	1758
2073	1977
229	4819
4434	4525
25	484
3664	1375
399	1429
2146	668
3246	33
1589	2702
1786	390
2760	1242
125	189
1737	274
2013	1
1394	73
1079	523
433	143
61	3428
1505	285
97	793
1731	2759
3594	3279
542	103
12	90
928	183
1064	749
774	307
29	92
3108	34
3157	21
1109	235
1581	29
77	212
3017	14
1653	3876
139	243
1443	1424
3302	127
741	95
235	784
2432	187
622	1063
2823	1221
128	1436
254	663
1877	103
2949	408
1327	2262
891	352
3076	59
1625	567
108	1466
3669	1630
1200	164
237	604
109	2297
15	111
497	7
550	282
1760	3401
69	873
150	4940
1025	655
1877	552
2292	1480
493	1299
997	491
1299	566
42	23
224	375
1278	1251
2261	4750
2818	800
2932	221
1577	464
1012	1576
2450	46
467	585
582	37
2028	21
177	2305
1767	35
73	594
116	234
401	620
664	12
2685	4
3583	920
2228	78
3179	3346
1161	495
2768	951
939	130
1461	4
422	1356
242	113
1042	17
113	198
152	520
331	3561
2925	1670
1053	1
807	199
1973	35
1350	2498
1010	879
1443	1
1368	2718
1428	26
1933	60
506	176
74	236
326	2
2026	250
3221	19
556	960
737	390
3616	382
1507	1102
112	879
3100	2781
1054	1110
917	268
3436	4976
2191	251
42	19
1880	11
947	68
566	174
256	3072
279	159
63	719
539	35
171	1371
335	392
156	1494
1688	409
123	609
136	15
1475	1661
1626	1491
1594	627
1690	2666
67	179
366	356
2395	606
974	72
87	308
2115	743
3083	463
262	1360
1305	1811
1059	797
4379	10
711	770
2150	331
3376	3182
975	698
498	849
211	1978
1978	20
1568	47
743	2132
370	1835
846	3334
2070	80
1992	25
182	1312
12	45
924	1069
1835	8
724	366
4484	302
315	233
169	1497
2011	3392
729	730
1401	172
115	1511
4224	4295
1949	5
741	814
205	511
2769	395
2635	198
907	42
1873	934
774	751
1160	1569
309	3108
1703	1164
255	35
468	649
427	385
1617	60
427	1036
3296	2522
2144	342
33	855
796	73
1940	2
36	1620
86	158
4199	56
459	210
142	113
724	285
372	19
773	689
1506	149
558	61
1140	173
9	230
2138	367
714	2131
1490	627
950	3519
2683	322
4570	510
1784	173
3010	2436
385	866
588	23
2450	2
1641	448
3654	46
672	1377
641	294
77	1708
94	20
2050	2025
100	2648
1196	26
1151	295
1121	1330
481	1036
4877	4616
353	83
662	7
3008	47
2781	4217
2288	576
451	494
1051	76
1119	1107
1376	352
587	1132
578	989
2694	11
1489	2733
181	1054
622	125
1253	721
1415	627
1118	292
3436	270
617	175
691	2121
2431	2498
317	402
496	378
968	531
5060	1265
1192	3734
2109	22
1802	292
2534	589
3090	2296
2174	1423
3234	2037
301	320
2052	80
1207	3
42	44
214	58
92	1253
1512	30
1669	2765
3103	5
215	3666
288	299
2008	3794
121	1137
1567	531
115	1155
2516	13
604	1087
792	20
714	452
204	3734
228	262
611	999
1448	102
2247	1046
560	356
1058	51
616	657
2420	136
3520	898
812	135
388	879
387	899
366	1185
2524	292
1494	11
887	648
1575	1919
2439	3021
3184	3689
726	2248
2385	1472
2108	860
99	868
1000	229
36	362
1429	517
555	1161
1370	658
285	48
1587	378
50	4757
256	712
457	879
1247	956
518	1233
1144	350
837	2702
2746	1879
845	248
1468	176
622	1159
135	3187
279	290
701	301
102	1213
86	336
1233	3
626	850
2631	1393
244	3075
339	996
655	2831
1509	133
1569	600
37	74
1266	465
427	10
2148	8
103	685
2908	144
364	1919
1922	1497
915	1164
94	1
1180	249
227	4580
1147	401
88	617
1207	84
3426	834
297	257
309	4079
1255	351
2088	8
356	764
345	42
38	1235
1863	304
1870	978
2090	31
294	74
873	280
713	1765
875	1990
54	70
777	89
1557	969
93	454
2879	454
1575	743
2701	1191
2635	1758
2249	4
443	77
926	1
864	3598
449	4
937	672
1547	2143
1692	2739
1492	2291
2348	871
1545	250
287	2729
2705	25
318	3418
879	370
3252	934
1998	218
501	26
645	2959
1558	307
1327	26
1339	158
1784	2069
2840	23
61	825
1026	47
133	2941
1485	1087
4006	3121
354	515
232	68
829	132
292	860
199	603
825	136
346	29
2273	2608
1809	2658
173	1714
99	177
264	786
1954	412
895	20
77	74
1045	1359
1764	95
3692	593
360	355
375	372
2074	4482
1030	1605
260	294
3084	168
2298	34
2738	1986
62	2947
1631	23
785	668
75	259
87	1984
676	647
3549	136
663	257
1786	44
905	8
594	62
1981	10
756	421
981	738
655	65
2387	247
351	1990
2207	2462
931	698
355	2165
2100	1510
716	1829
774	528
1319	1278
2319	994
1236	565
605	226
460	277
331	622
635	1019
766	2002
481	1032
774	9
73	224
38	1534
1628	727
1011	1642
925	504
177	12
970	1362
398	2478
1413	2813
725	2003
615	160
1772	25
1537	156
12	806
128	3034
1052	996
1479	6
3651	1482
1003	78
163	419
1880	1568
616	315
1478	1795
2394	388
1503	4833
181	3760
3288	19
204	4950
509	162
611	243
1512	8
1508	6
3406	293
827	3961
478	96
107	890
2307	2889
935	879
365	2408
2216	659
975	993
2764	476
553	49
1302	213
475	5303
285	1505
1153	310
74	294
825	5
587	964
2866	2345
263	660
341	1127
2572	0
475	1402
4267	150
195	2264
2639	26
1973	46
699	1189
1237	126
2970	441
61	2364
350	410
243	344
1980	347
3342	491
475	793
2007	1414
478	31
940	982
684	646
914	824
50	3715
375	1246
182	209
975	934
87	645
4430	420
1769	114
436	510
235	607
266	2729
1960	2233
320	132
2990	40
873	207
3159	1265
1645	492
1120	2669
179	1313
1733	659
240	157
328	1861
1586	324
1309	326
320	139
3188	1963
239	2877
2031	1177
1833	34
2189	23
776	35
782	959
1036	224
1014	90
2466	744
3591	1841
803	265
481	1044
1202	1348
133	185
113	89
300	17
24	3247
1133	360
1214	4164
2828	9
3994	1073
1264	198
826	36
2095	2591
1372	1331
615	2029
316	680
267	431
1141	186
2828	91
239	32
1622	571
481	585
623	107
224	148
597	125
318	1226
1233	1434
3253	1091
201	297
1259	19
691	848
600	369
233	1357
551	1318
3360	86
1096	2855
848	184
1038	49
561	1350
672	61
1014	1
257	695
2013	1025
3984	3426
1263	877
97	1975
1192	92
2105	380
607	1340
3351	405
4085	0
4604	251
1558	1
608	816
2424	788
202	1517
1647	3244
2411	1059
214	482
2505	1144
1628	1357
660	485
1689	40
92	191
1659	1062
554	5119
595	622
952	376
74	37
493	23
701	707
301	209
1706	409
3814	3650
2417	837
54	1306
1761	1049
1892	569
1712	183
2521	54
612	19
309	470
858	900
822	389
199	607
924	528
805	205
369	1361
4070	274
1552	84
2784	65
3337	2614
1701	1442
2264	499
496	23
102	1739
537	1259
587	1276
2951	456
2069	30
1400	1723
3434	6
947	938
920	723
852	21
2417	953
1863	1787
1586	474
25	363
243	511
1532	54
360	1300
2092	14
858	95
991	3540
1579	1
2178	3708
175	4312
174	496
24	4861
593	2716
92	3526
2997	2895
3159	5
88	1188
633	738
182	138
977	915
1189	253
29	1317
885	749
1215	369
1434	886
1025	381
311	4202
1352	124
1813	5
1026	55
1920	5
1473	260
804	130
783	2089
4005	3327
537	490
919	279
555	491
133	42
1529	2330
4310	196
1806	81
594	47
3499	2245
1483	476
862	1516
1790	80
1565	631
400	191
1437	7
2393	7
3579	2
1592	2010
4092	4
1666	329
1719	3352
2945	144
817	56
280	4
1161	280
3334	95
924	449
2860	77
3374	8
955	272
2520	3396
353	924
1729	2
1055	57
1618	1019
3397	8
585	437
181	17
2728	1767
146	23
168	10
3036	59
1050	690
564	82
364	653
1604	377
1749	138
1396	2182
2664	238
1250	1028
1223	245
561	175
573	174
1925	153
121	1182
137	10
1565	200
1162	1780
236	2860
247	473
360	175
3759	18
4119	949
1465	19
565	2324
2131	399
296	313
94	466
1570	2869
641	76
565	738
1756	822
42	8
890	257
2191	64
116	261
491	69
707	32
922	912
2290	193
1102	2631
624	132
115	18
504	550
1246	3716
3694	6
230	470
593	486
1198	279
55	3364
271	4818
613	76
4071	1262
4605	211
20	367
2234	3776
2030	448
2136	643
1343	475
473	173
492	0
1271	876
1407	3975
843	352
554	662
538	2375
1439	3196
29	38
355	400
3124	11
158	108
138	615
36	223
762	954
2667	4
2079	11
1829	816
1309	340
961	3041
999	903
2076	1261
741	1435
1978	161
334	185
3748	120
64	198
1451	783
1284	2552
128	4015
62	4531
443	125
1921	1791
1820	1
1458	34
2105	1647
45	301
206	253
1583	271
3597	41
112	2036
1568	95
1286	126
204	4763
514	2009
171	118
1786	190
3920	3932
1645	80
1743	1073
3308	1639
1426	1798
2017	155
2370	0
445	72
1625	11
4340	160
1598	1346
44	1007
1599	73
1886	18
501	390
1476	25
4506	1834
2989	1070
285	404
459	149
1022	4
523	1140
961	84
178	113
1979	26
3547	1110
636	25
1117	1385
1652	918
836	20
436	1495
107	2605
1415	322
2186	51
2420	213
1450	170
1730	134
3158	426
333	1228
111	322
561	4
2118	290
484	1801
1327	811
2650	1
2541	677
1261	569
139	1859
877	971
67	238
2622	3003
2802	8
973	861
4114	490
3249	4419
3904	2082
2029	2
2464	728
4671	343
701	658
3032	257
1305	34
343	3935
3996	3883
2536	3757
810	2545
500	21
1880	23
181	4493
2976	712
1550	976
1935	1076
238	207
685	2094
142	2217
9	233
33	556
108	2676
4277	2119
2302	2261
658	1199
1474	1144
125	73
2333	92
548	297
2901	749
321	2066
388	497
3408	330
2164	13
555	1023
4320	2688
535	773
1739	102
3161	2453
3048	3987
1203	84
3069	3219
449	437
474	220
3621	406
163	451
3722	1584
313	286
61	137
1128	2552
1956	13
1378	566
1684	40
1811	216
672	176
1011	240
1277	430
569	3824
626	342
988	474
1479	134
2562	46
141	1
60	720
27	223
3976	4046
4986	371
3101	2542
592	266
641	688
70	306
485	58
598	1668
2230	1177
649	17
851	126
91	79
1753	245
2049	2562
829	1478
166	2471
850	765
2186	176
98	446
1272	744
1962	2813
734	147
202	1549
261	496
3489	3899
881	1580
477	1078
1538	104
199	71
133	569
1031	611
712	1566
910	1587
1481	1575
2531	1632
1369	222
376	28
137	963
1031	1142
280	643
494	525
2349	645
3832	471
1379	2127
328	30
2948	3622
242	24
1032	19
2491	1611
374	409
594	312
1363	2712
3168	56
649	84
889	169
2306	2
12	532
538	3714
2414	81
1472	7
171	581
1450	1632
1141	1150
1294	1486
474	162
1748	623
1378	56
2618	1283
3387	65
1780	216
201	1544
285	0
601	1069
1085	1767
1116	257
3718	309
102	2498
1161	41
261	757
1361	1063
2148	31
1091	20
942	49
90	1
244	1519
3711	18
324	1300
3433	435
734	359
916	515
3703	2284
39	1397
941	8
146	1632
1761	172
3233	2113
1446	652
2438	10
2008	1952
747	178
1389	51
1002	552
38	2053
3158	19
2148	2
227	4257
807	30
4252	102
2143	1547
74	1883
1008	484
926	751
1193	959
15	87
86	348
1685	363
1379	509
1746	11
786	183
1388	409
492	1419
705	31
1661	1430
3355	3360
2310	1983
61	5069
65	4793
662	18
310	489
306	427
2086	781
1176	633
345	347
15	2245
2459	140
3572	3889
254	226
2192	577
2104	119
1411	6
736	194
129	1297
1301	1396
3029	72
291	2292
639	1085
3128	476
1068	1
75	158
220	487
451	358
2167	2837
4483	117
2272	5
3367	330
308	710
224	211
585	484
894	661
1445	541
923	119
3656	135
2784	1700
1540	1056
1913	4
4506	330
360	402
3025	150
3052	1142
941	1017
4545	34
2603	437
941	87
4618	38
284	726
244	516
1118	3271
882	730
1631	801
2185	3710
2446	2273
656	1068
91	37
129	351
2798	1864
617	251
1965	607
299	659
2229	2793
1551	1302
1103	14
433	2577
1365	448
1602	309
3524	41
1595	222
1690	3005
2040	1084
1405	69
939	158
1215	2062
399	2281
697	1119
1973	383
3140	154
212	379
415	205
118	481
2534	2126
2242	3302
3349	683
560	2249
98	390
716	9
2158	1227
79	62
1209	985
2004	222
2571	124
1342	139
152	1086
224	270
678	992
2021	4138
932	1516
740	698
1392	1015
77	0
146	32
1599	769
3723	1808
1119	697
97	3540
2973	3348
1179	2362
2615	999
3464	3626
294	638
444	205
1249	13
4025	1225
125	86
4398	411
12	2497
2394	49
2554	1107
332	9
736	1241
246	1244
1928	123
2457	2239
935	272
3312	215
2471	1788
769	1360
869	635
1794	3230
2283	2214
664	28
517	170
1474	435
501	1201
1466	39
385	71
2338	2328
877	787
1513	1053
982	472
527	690
930	28
1248	10
2366	159
932	3009
156	5020
201	139
332	379
225	74
622	5
748	1197
2276	126
2616	1299
1492	162
1450	1879
1606	799
113	414
2224	183
587	1291
571	1935
94	332
3578	2817
348	767
593	1123
775	2555
2477	920
1089	971
1666	10
264	13
889	1210
779	29
3393	140
375	249
898	21
476	17
443	62
857	635
545	185
178	67
324	921
1823	89
1262	1673
1011	115
157	1347
90	4030
786	893
404	334
2480	150
3726	14
655	334
4893	293
109	125
728	2500
1681	1831
201	203
2462	1583
1563	13
1756	1980
1759	1783
3316	150
487	159
189	385
711	1582
1717	4
1334	224
663	183
449	1632
705	1756
2612	228
1105	11
372	348
96	540
211	1313
1250	2286
45	532
1926	1
3918	406
120	1243
623	68
2227	912
1195	84
3010	2608
218	1
381	1240
894	156
956	1209
495	280
2744	1877
693	290
651	1258
4294	227
469	47
1771	1506
542	1403
543	101
1074	283
2754	1987
